hcid_ymd,redcap_data_access_group,hcid,wk_start_date,rdtp_u5,rdtp_a5,rdt_u5ntx,rdt_a5ntx,rdt_u5tx,rdt_a5tx,nordt_u5,nordt_a5,used,stk,dia_u5,dia_a5,pneu_u5,pneu_a5,mald_u5,mald_a5,mz_rdtp_u5,mz_rdtp_a5,mz_rdt_u5ntx,mz_rdt_a5ntx,mz_rdt_u5tx,mz_rdt_a5tx,mz_dia_u5,mz_dia_a5,mz_pneu_u5,mz_pneu_a5,mz_mald_u5,mz_mald_a5,weekly_sms_health_center_data_complete
32320151012,3__mutasa_district,323,10/12/2015,0,5,4,17,0,0,0,0,26,,2,7,0,0,,,,,,,,,,,,,,,2
32320151019,3__mutasa_district,323,10/19/2015,0,0,0,7,0,0,0,0,7,,0,4,0,13,,,,,,,,,,,,,,,2
32320151026,3__mutasa_district,323,10/26/2015,0,0,2,16,0,0,0,0,18,,1,5,0,18,,,,,,,,,,,,,,,2
32320151102,3__mutasa_district,323,11/2/2015,0,2,2,15,0,0,0,0,19,,1,4,1,7,,,,,,,,,,,,,,,2
32320151109,3__mutasa_district,323,11/9/2015,0,14,1,7,0,0,0,0,22,,1,5,0,16,,,,,,,,,,,,,,,2
32320151116,3__mutasa_district,323,11/16/2015,0,3,1,12,0,0,0,0,16,,2,7,1,13,,,,,,,,,,,,,,,2
32320151123,3__mutasa_district,323,11/23/2015,0,3,1,12,0,0,0,0,16,,2,7,1,13,,,,,,,,,,,,,,,2
32320151130,3__mutasa_district,323,11/30/2015,0,0,0,6,0,0,0,0,6,,0,3,0,11,,,,,,,,,,,,,,,2
32320151207,3__mutasa_district,323,12/7/2015,0,0,0,1,0,0,0,0,1,,1,3,2,3,,,,,,,,,,,,,,,2
32320151214,3__mutasa_district,323,12/14/2015,0,0,0,5,0,0,0,0,5,,0,4,0,2,,,,,,,,,,,,,,,2
32320151221,3__mutasa_district,323,12/21/2015,0,0,0,0,0,0,0,0,0,,0,0,1,2,,,,,,,,,,,,,,,2
32320151228,3__mutasa_district,323,12/28/2015,0,0,0,15,0,0,0,0,15,,0,0,0,1,,,,,,,,,,,,,,,2
32320160104,3__mutasa_district,323,1/4/2016,0,1,1,2,0,0,0,0,4,,2,2,3,10,,,,,,,,,,,,,,,2
32320160111,3__mutasa_district,323,1/11/2016,0,1,0,7,0,0,0,0,8,,1,2,2,6,,,,,,,,,,,,,,,2
32320160118,3__mutasa_district,323,1/18/2016,0,3,0,17,0,0,0,0,20,,1,1,0,6,,,,,,,,,,,,,,,2
32320160119,3__mutasa_district,323,1/19/2016,1,23,1,22,0,0,0,0,47,,0,5,2,9,,,,,,,,,,,,,,,2
32320160125,3__mutasa_district,323,1/25/2016,1,5,2,5,0,0,0,0,13,,1,0,2,9,,,,,,,,,,,,,,,2
32320160201,3__mutasa_district,323,2/1/2016,0,8,2,10,0,0,0,0,20,,1,4,1,6,,,,,,,,,,,,,,,2
32320160208,3__mutasa_district,323,2/8/2016,4,8,11,25,0,0,0,0,48,,3,0,1,10,,,,,,,,,,,,,,,2
32320160215,3__mutasa_district,323,2/15/2016,3,13,1,31,0,0,0,0,48,,1,4,3,11,,,,,,,,,,,,,,,2
32320160222,3__mutasa_district,323,2/22/2016,1,22,0,26,0,0,0,0,49,,1,7,2,6,,,,,,,,,,,,,,,2
32320160229,3__mutasa_district,323,2/29/2016,0,2,1,4,0,0,0,0,7,,1,3,5,13,,,,,,,,,,,,,,,2
32320160307,3__mutasa_district,323,3/7/2016,0,0,3,1,0,0,0,0,4,,4,2,11,24,,,,,,,,,,,,,,,2
32320160314,3__mutasa_district,323,3/14/2016,0,0,3,1,0,0,0,0,4,,4,2,11,24,,,,,,,,,,,,,,,2
32320160321,3__mutasa_district,323,3/21/2016,1,25,2,45,0,0,0,0,73,,2,2,3,21,,,,,,,,,,,,,,,2
32320160328,3__mutasa_district,323,3/28/2016,0,20,2,55,0,0,0,0,77,,0,2,3,31,,,,,,,,,,,,,,,2
32320160404,3__mutasa_district,323,4/4/2016,0,22,3,36,0,0,0,0,61,,0,4,10,35,,,,,,,,,,,,,,,2
32320160411,3__mutasa_district,323,4/11/2016,1,2,11,16,0,0,0,0,30,,4,5,6,15,,,,,,,,,,,,,,,2
32320160418,3__mutasa_district,323,4/18/2016,5,11,2,38,0,0,0,0,56,,3,3,9,16,,,,,,,,,,,,,,,2
32320160425,3__mutasa_district,323,4/25/2016,0,1,1,8,0,0,0,0,10,,2,1,2,13,,,,,,,,,,,,,,,2
32320160502,3__mutasa_district,323,5/2/2016,2,4,1,7,0,0,0,0,14,,1,2,2,6,,,,,,,,,,,,,,,2
32320160509,3__mutasa_district,323,5/9/2016,3,14,7,12,0,0,0,0,36,,0,0,1,16,,,,,,,,,,,,,,,2
32320160516,3__mutasa_district,323,5/16/2016,1,9,1,15,0,0,0,0,26,,1,1,0,0,,,,,,,,,,,,,,,2
32320160523,3__mutasa_district,323,5/23/2016,1,3,1,16,0,0,0,0,21,,3,2,3,14,,,,,,,,,,,,,,,2
32320160530,3__mutasa_district,323,5/30/2016,0,0,1,10,0,0,0,0,11,,0,5,0,2,,,,,,,,,,,,,,,2
32320160606,3__mutasa_district,323,6/6/2016,0,0,0,3,0,0,0,0,3,,0,3,0,12,,,,,,,,,,,,,,,2
32320160613,3__mutasa_district,323,6/13/2016,2,2,1,10,0,0,0,0,15,,1,2,3,10,,,,,,,,,,,,,,,2
32320160620,3__mutasa_district,323,6/20/2016,0,0,0,8,0,0,0,0,8,,4,1,4,7,,,,,,,,,,,,,,,2
32320160627,3__mutasa_district,323,6/27/2016,0,0,0,13,0,0,0,0,13,,0,1,2,8,,,,,,,,,,,,,,,2
32320160704,3__mutasa_district,323,7/4/2016,0,1,2,7,0,0,0,0,10,,3,1,2,5,,,,,,,,,,,,,,,2
32320160711,3__mutasa_district,323,7/11/2016,0,2,6,28,0,0,0,0,36,,6,1,5,29,,,,,,,,,,,,,,,2
32320160718,3__mutasa_district,323,7/18/2016,0,3,29,15,0,0,0,0,47,,1,3,0,0,,,,,,,,,,,,,,,2
32320160725,3__mutasa_district,323,7/25/2016,0,0,5,4,0,0,0,0,9,,2,2,16,48,,,,,,,,,,,,,,,2
32320160801,3__mutasa_district,323,8/1/2016,0,1,1,3,0,0,0,0,5,,0,0,0,0,,,,,,,,,,,,,,,2
32320160808,3__mutasa_district,323,8/8/2016,1,0,3,2,0,0,0,0,6,,0,1,0,0,,,,,,,,,,,,,,,2
32320160815,3__mutasa_district,323,8/15/2016,0,0,2,7,0,0,0,0,9,,0,1,3,6,,,,,,,,,,,,,,,2
32320160822,3__mutasa_district,323,8/22/2016,0,0,0,4,0,0,0,0,4,,0,2,1,1,,,,,,,,,,,,,,,2
32320160829,3__mutasa_district,323,8/29/2016,1,4,2,5,0,0,0,0,12,,1,2,0,3,,,,,,,,,,,,,,,2
32320160905,3__mutasa_district,323,9/5/2016,1,3,1,3,0,0,0,0,8,,0,6,3,5,,,,,,,,,,,,,,,2
32320160912,3__mutasa_district,323,9/12/2016,1,2,3,9,0,0,0,0,15,,5,5,6,12,,,,,,,,,,,,,,,2
32320160919,3__mutasa_district,323,9/19/2016,0,0,2,8,0,0,0,0,10,0,2,7,5,6,,,,,,,,,,,,,,,2
32320160926,3__mutasa_district,323,9/26/2016,1,3,1,6,0,0,0,0,11,0,0,8,1,5,,,,,,,,,,,,,,,2
32320161003,3__mutasa_district,323,10/3/2016,0,6,3,13,0,0,0,0,22,0,1,5,8,9,,,,,,,,,,,,,,,2
32320161017,3__mutasa_district,323,10/17/2016,1,1,5,11,0,0,0,0,18,0,2,0,6,4,,,,,,,,,,,,,,,2
32320161024,3__mutasa_district,323,10/24/2016,1,7,1,5,0,0,0,0,14,0,0,10,2,11,,,,,,,,,,,,,,,2
32320161031,3__mutasa_district,323,10/31/2016,0,1,2,7,0,0,0,0,10,,3,1,2,5,,,,,,,,,,,,,,,2
32320161107,3__mutasa_district,323,11/7/2016,1,4,7,16,0,0,0,0,28,0,0,1,0,5,,,0,0,0,0,,,0,0,0,0,0,0,2
32320161114,3__mutasa_district,323,11/14/2016,0,5,1,19,0,0,0,0,25,,3,13,0,7,,,0,0,0,0,,,0,0,0,0,0,0,2
32320161121,3__mutasa_district,323,11/21/2016,0,1,1,16,0,0,0,0,18,,3,8,1,4,,,0,0,0,0,,,0,0,0,0,0,0,2
32320161128,3__mutasa_district,323,11/28/2016,0,6,12,13,0,0,0,0,31,,0,0,0,5,,,0,0,0,0,,,0,0,0,0,0,0,2
32320161205,3__mutasa_district,323,12/5/2016,2,7,1,37,0,0,0,0,47,,1,3,4,5,,,0,0,0,0,,,0,0,0,0,0,0,2
32320161212,3__mutasa_district,323,12/12/2016,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,2
32320161219,3__mutasa_district,323,12/19/2016,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,2
32320161226,3__mutasa_district,323,12/26/2016,1,9,1,18,0,0,0,0,29,0,1,4,2,9,,,0,0,0,0,,,0,0,0,0,0,0,2
32320170102,3__mutasa_district,323,1/2/2017,4,7,1,15,0,0,0,0,27,0,5,10,0,5,,,0,0,0,0,,,0,0,0,0,0,0,2
32320170109,3__mutasa_district,323,1/9/2017,2,21,3,43,0,0,0,0,69,0,4,10,2,8,,,0,9,0,0,,,0,0,0,0,0,0,2
32320170116,3__mutasa_district,323,1/16/2017,1,56,2,69,0,0,0,0,128,0,1,18,1,14,,,0,0,0,0,,,0,0,0,0,0,0,2
32320170123,3__mutasa_district,323,1/23/2017,2,34,4,45,0,0,0,0,85,0,2,5,7,29,,,0,0,0,0,,,0,0,0,0,0,0,2
32320170130,3__mutasa_district,323,1/30/2017,1,11,4,17,0,0,0,0,33,0,0,3,0,7,,,0,0,0,0,,,0,0,0,0,0,0,2
32320170206,3__mutasa_district,323,2/6/2017,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,2
32320170228,3__mutasa_district,323,2/28/2017,2,5,2,12,0,0,0,0,21,0,0,4,1,18,,,,,,,,,,,,,,,2
32420121015,3__mutasa_district,324,10/15/2012,0,3,3,0,0,0,,,,,3,0,0,0,0,0,,,,,,,,,,,,,2
32420121022,3__mutasa_district,324,10/22/2012,0,0,0,4,0,4,,,,,2,1,1,0,0,0,,,,,,,,,,,,,2
32420121029,3__mutasa_district,324,10/29/2012,0,0,0,0,0,0,,,,,3,0,0,0,0,0,,,,,,,,,,,,,2
32420121105,3__mutasa_district,324,11/5/2012,0,1,1,3,1,3,,,,,0,2,0,0,0,0,,,,,,,,,,,,,2
32420121112,3__mutasa_district,324,11/12/2012,0,0,0,0,0,0,,,,,4,2,0,0,0,0,,,,,,,,,,,,,2
32420121119,3__mutasa_district,324,11/19/2012,0,1,0,4,0,3,,,,,3,6,2,1,0,0,,,,,,,,,,,,,2
32420121126,3__mutasa_district,324,11/26/2012,0,0,0,0,0,1,,,,,2,2,2,0,0,0,,,,,,,,,,,,,2
32420121203,3__mutasa_district,324,12/3/2012,0,0,0,0,0,0,,,,,0,4,0,0,0,0,,,,,,,,,,,,,2
32420121210,3__mutasa_district,324,12/10/2012,0,0,0,0,0,0,,,,,3,2,0,0,0,0,,,,,,,,,,,,,2
32420121217,3__mutasa_district,324,12/17/2012,3,0,3,0,0,0,,,,,6,0,0,1,0,0,,,,,,,,,,,,,2
32420121224,3__mutasa_district,324,12/24/2012,0,2,0,2,0,0,,,,,3,3,0,0,0,0,,,,,,,,,,,,,2
32420121231,3__mutasa_district,324,12/31/2012,0,5,0,0,0,5,,,,,2,0,0,0,0,0,,,,,,,,,,,,,2
32420130107,3__mutasa_district,324,1/7/2013,0,0,0,5,0,5,,,,,2,0,0,0,0,0,,,,,,,,,,,,,2
32420130114,3__mutasa_district,324,1/14/2013,0,4,0,8,0,4,,,,,4,0,2,0,0,0,,,,,,,,,,,,,2
32420130121,3__mutasa_district,324,1/21/2013,0,0,0,8,0,8,,,,,1,2,1,0,0,0,,,,,,,,,,,,,2
32420130128,3__mutasa_district,324,1/28/2013,0,1,1,5,1,4,,,,,0,0,0,0,0,0,,,,,,,,,,,,,2
32420130204,3__mutasa_district,324,2/4/2013,1,2,1,4,0,2,,,,,4,4,2,0,0,0,,,,,,,,,,,,,2
32420130211,3__mutasa_district,324,2/11/2013,0,1,0,7,0,6,,,,,1,2,0,1,0,0,,,,,,,,,,,,,2
32420130218,3__mutasa_district,324,2/18/2013,0,1,0,1,0,0,,,,,3,2,0,0,0,0,,,,,,,,,,,,,2
32420130225,3__mutasa_district,324,2/25/2013,0,5,0,5,0,0,,,,,6,4,3,0,0,0,,,,,,,,,,,,,2
32420130304,3__mutasa_district,324,3/4/2013,0,1,0,1,0,0,,,,,5,2,0,0,0,0,,,,,,,,,,,,,2
32420130311,3__mutasa_district,324,3/11/2013,0,3,0,8,0,5,,,,,4,0,2,0,,,,,,,,,,,,,,,2
32420130318,3__mutasa_district,324,3/18/2013,0,7,0,24,0,17,,,,,2,2,1,0,0,0,,,,,,,,,,,,,2
32420130325,3__mutasa_district,324,3/25/2013,0,1,0,9,0,8,,,,,3,1,1,1,0,0,,,,,,,,,,,,,2
32420130401,3__mutasa_district,324,4/1/2013,0,0,0,0,0,0,,,,,1,1,0,0,0,0,,,,,,,,,,,,,2
32420130408,3__mutasa_district,324,4/8/2013,0,1,0,1,0,0,,,,,0,3,0,0,0,0,,,,,,,,,,,,,2
32420130415,3__mutasa_district,324,4/15/2013,0,3,0,3,0,0,,,,,0,1,1,0,0,0,,,,,,,,,,,,,2
32420130422,3__mutasa_district,324,4/22/2013,0,1,0,1,0,0,,,,,2,1,3,0,0,0,,,,,,,,,,,,,2
32420130429,3__mutasa_district,324,4/29/2013,0,2,0,2,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,2
32420130506,3__mutasa_district,324,5/6/2013,0,0,0,0,0,0,,,,,2,0,0,0,0,0,,,,,,,,,,,,,2
32420130513,3__mutasa_district,324,5/13/2013,0,2,0,2,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,2
32420130520,3__mutasa_district,324,5/20/2013,0,1,0,1,0,0,0,0,,,1,1,0,0,0,0,,,,,,,,,,,,,2
32420130527,3__mutasa_district,324,5/27/2013,0,2,0,2,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,2
32420130603,3__mutasa_district,324,6/3/2013,0,0,0,0,0,0,0,0,,,2,2,0,0,0,0,,,,,,,,,,,,,2
32420130610,3__mutasa_district,324,6/10/2013,0,0,0,0,0,0,0,0,,,1,2,0,0,0,0,,,,,,,,,,,,,2
32420130617,3__mutasa_district,324,6/17/2013,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,,,,,,,,,,,,,2
32420130624,3__mutasa_district,324,6/24/2013,0,0,0,0,0,0,0,0,,,3,1,0,0,0,0,,,,,,,,,,,,,2
32420130701,3__mutasa_district,324,7/1/2013,0,0,0,0,0,0,0,0,,,3,1,0,0,0,0,,,,,,,,,,,,,2
32420130708,3__mutasa_district,324,7/8/2013,0,0,0,0,0,0,0,0,,,2,0,0,0,0,0,,,,,,,,,,,,,2
32420130715,3__mutasa_district,324,7/15/2013,0,0,0,1,0,1,0,0,,,2,0,0,0,,,,,,,,,,,,,,,2
32420130722,3__mutasa_district,324,7/22/2013,0,0,0,0,0,0,0,0,,,4,4,0,0,,,,,,,,,,,,,,,2
32420130729,3__mutasa_district,324,7/29/2013,0,0,0,1,0,0,0,0,,,1,0,0,1,,,,,,,,,,,,,,,2
32420130805,3__mutasa_district,324,8/5/2013,0,0,0,3,0,3,0,0,,,1,0,0,1,,,,,,,,,,,,,,,2
32420130812,3__mutasa_district,324,8/12/2013,0,0,1,0,1,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,2
32420130819,3__mutasa_district,324,8/19/2013,0,0,0,2,0,2,0,0,,,0,1,0,0,,,,,,,,,,,,,,,2
32420130826,3__mutasa_district,324,8/26/2013,0,0,0,1,0,1,0,0,,,1,0,0,0,,,,,,,,,,,,,,,2
32420130902,3__mutasa_district,324,9/2/2013,0,0,0,0,0,0,0,0,,,3,0,2,1,,,,,,,,,,,,,,,2
32420130909,3__mutasa_district,324,9/9/2013,0,0,0,1,0,1,0,0,,,7,3,3,1,,,,,,,,,,,,,,,2
32420130916,3__mutasa_district,324,9/16/2013,0,0,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,2
32420130923,3__mutasa_district,324,9/23/2013,0,0,0,2,0,0,0,0,,,2,3,0,0,,,,,,,,,,,,,,,2
32420130930,3__mutasa_district,324,9/30/2013,0,0,0,1,0,0,0,0,,,2,2,1,0,,,,,,,,,,,,,,,2
32420131007,3__mutasa_district,324,10/7/2013,0,0,1,1,0,0,0,0,,,3,3,31,24,,,,,,,,,,,,,,,2
32420131014,3__mutasa_district,324,10/14/2013,0,0,0,0,0,0,0,0,,,1,3,1,0,,,,,,,,,,,,,,,2
32420131021,3__mutasa_district,324,10/21/2013,6,35,6,34,0,0,0,0,,,1,1,0,0,,,,,,,,,,,,,,,2
32420131028,3__mutasa_district,324,10/28/2013,0,0,0,0,0,0,0,0,,,2,1,0,0,,,,,,,,,,,,,,,2
32420131104,3__mutasa_district,324,11/4/2013,0,0,0,0,0,0,0,0,,,1,1,0,0,,,,,,,,,,,,,,,2
32420131111,3__mutasa_district,324,11/11/2013,0,0,0,0,0,0,0,0,,,2,0,0,0,,,,,,,,,,,,,,,2
32420131118,3__mutasa_district,324,11/18/2013,0,0,0,2,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,2
32420131125,3__mutasa_district,324,11/25/2013,0,0,0,2,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,2
32420131202,3__mutasa_district,324,12/2/2013,0,0,0,0,0,0,0,0,,,1,3,1,1,,,,,,,,,,,,,,,2
32420131209,3__mutasa_district,324,12/9/2013,0,0,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,2
32420131216,3__mutasa_district,324,12/16/2013,0,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,2
32420131223,3__mutasa_district,324,12/23/2013,0,1,0,0,0,0,0,0,,,0,1,0,0,,,,,,,,,,,,,,,2
32420131230,3__mutasa_district,324,12/30/2013,0,2,0,3,0,0,0,0,,,0,1,1,0,,,,,,,,,,,,,,,2
32420140106,3__mutasa_district,324,1/6/2014,0,0,0,2,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,2
32420140113,3__mutasa_district,324,1/13/2014,0,5,0,6,0,0,0,0,,,1,2,0,0,,,,,,,,,,,,,,,2
32420140120,3__mutasa_district,324,1/20/2014,0,4,0,9,0,0,0,0,,,1,1,0,0,,,,,,,,,,,,,,,2
32420140121,3__mutasa_district,324,1/21/2014,0,0,0,8,0,8,0,0,,,1,2,1,0,,,,,,,,,,,,,,,2
32420140128,3__mutasa_district,324,1/28/2014,0,0,0,3,0,0,0,0,,,3,3,2,0,,,,,,,,,,,,,,,2
32420140203,3__mutasa_district,324,2/3/2014,0,3,0,6,0,0,0,0,,,3,2,0,0,,,,,,,,,,,,,,,2
32420140210,3__mutasa_district,324,2/10/2014,0,3,1,4,0,0,0,0,,,3,4,0,0,,,,,,,,,,,,,,,2
32420140217,3__mutasa_district,324,2/17/2014,0,2,0,4,0,0,0,0,,,2,1,1,0,,,,,,,,,,,,,,,2
32420140224,3__mutasa_district,324,2/24/2014,0,0,0,3,0,0,0,0,,,3,1,2,1,,,,,,,,,,,,,,,2
32420140303,3__mutasa_district,324,3/3/2014,0,1,0,1,0,0,0,0,,,5,2,1,0,,,,,,,,,,,,,,,2
32420140310,3__mutasa_district,324,3/10/2014,1,1,0,4,0,0,0,0,,,3,3,0,0,,,,,,,,,,,,,,,2
32420140317,3__mutasa_district,324,3/17/2014,0,8,0,6,0,0,0,0,,,7,6,3,0,,,,,,,,,,,,,,,2
32420140324,3__mutasa_district,324,3/24/2014,0,15,2,16,0,0,0,0,,,5,5,0,0,,,,,,,,,,,,,,,2
32420140401,3__mutasa_district,324,4/1/2014,0,5,3,15,0,0,0,0,,,1,3,1,0,,,,,,,,,,,,,,,2
32420140408,3__mutasa_district,324,4/8/2014,1,7,3,4,0,0,0,0,,,1,1,0,0,,,,,,,,,,,,,,,2
32420140414,3__mutasa_district,324,4/14/2014,0,4,3,11,0,0,0,0,,,3,1,0,0,,,,,,,,,,,,,,,2
32420140421,3__mutasa_district,324,4/21/2014,0,2,1,14,0,0,0,0,,,0,3,0,0,,,,,,,,,,,,,,,2
32420140428,3__mutasa_district,324,4/28/2014,1,4,0,2,0,0,0,0,,,0,3,0,0,,,,,,,,,,,,,,,2
32420140505,3__mutasa_district,324,5/5/2014,1,1,0,4,0,0,0,0,,,3,4,0,0,,,,,,,,,,,,,,,2
32420140512,3__mutasa_district,324,5/12/2014,0,2,0,4,0,0,0,0,,,1,2,0,0,,,,,,,,,,,,,,,2
32420140519,3__mutasa_district,324,5/19/2014,2,4,0,9,0,0,0,0,,,3,1,0,0,,,,,,,,,,,,,,,2
32420140526,3__mutasa_district,324,5/26/2014,0,1,1,4,0,0,0,0,,,2,0,0,0,,,,,,,,,,,,,,,2
32420140602,3__mutasa_district,324,6/2/2014,0,0,0,5,0,0,0,0,,,3,1,0,0,,,,,,,,,,,,,,,2
32420140609,3__mutasa_district,324,6/9/2014,0,2,2,9,0,0,0,0,,,6,4,0,0,,,,,,,,,,,,,,,2
32420140616,3__mutasa_district,324,6/16/2014,0,0,0,4,0,0,0,0,4,,4,3,1,0,,,,,,,,,,,,,,,2
32420140623,3__mutasa_district,324,6/23/2014,0,1,0,5,0,0,0,0,6,,3,1,3,1,,,,,,,,,,,,,,,2
32420140630,3__mutasa_district,324,6/30/2014,0,0,1,1,0,0,0,0,2,,5,4,0,0,,,,,,,,,,,,,,,2
32420140707,3__mutasa_district,324,7/7/2014,0,0,7,7,0,0,0,0,14,,1,1,0,0,,,,,,,,,,,,,,,2
32420140714,3__mutasa_district,324,7/14/2014,0,0,10,3,0,0,0,0,13,,5,1,1,1,,,,,,,,,,,,,,,2
32420140721,3__mutasa_district,324,7/21/2014,0,0,7,1,0,0,0,0,8,,2,1,2,0,,,,,,,,,,,,,,,2
32420140728,3__mutasa_district,324,7/28/2014,0,1,13,2,0,0,0,0,16,,3,2,4,0,,,,,,,,,,,,,,,2
32420140804,3__mutasa_district,324,8/4/2014,0,0,1,0,0,0,0,0,1,,2,2,2,1,,,,,,,,,,,,,,,2
32420140811,3__mutasa_district,324,8/11/2014,0,0,3,1,0,0,0,0,4,,2,1,1,0,,,,,,,,,,,,,,,2
32420140818,3__mutasa_district,324,8/18/2014,0,0,5,2,0,0,0,0,7,,2,2,3,0,,,,,,,,,,,,,,,2
32420140825,3__mutasa_district,324,8/25/2014,0,0,1,1,0,0,0,0,2,,0,1,0,0,,,,,,,,,,,,,,,2
32420140901,3__mutasa_district,324,9/1/2014,0,0,5,1,0,0,0,0,6,,1,2,1,0,,,,,,,,,,,,,,,2
32420140908,3__mutasa_district,324,9/8/2014,0,0,4,1,0,0,0,0,5,,1,2,2,0,,,,,,,,,,,,,,,2
32420140915,3__mutasa_district,324,9/15/2014,0,0,5,2,0,0,0,0,7,,2,5,0,0,,,,,,,,,,,,,,,2
32420140922,3__mutasa_district,324,9/22/2014,0,0,0,0,0,0,0,0,0,,2,0,4,0,,,,,,,,,,,,,,,2
32420140929,3__mutasa_district,324,9/29/2014,0,0,2,2,0,0,0,0,4,,2,1,1,1,,,,,,,,,,,,,,,2
32420141006,3__mutasa_district,324,10/6/2014,0,0,5,2,0,0,0,0,7,,1,0,1,0,,,,,,,,,,,,,,,2
32420141013,3__mutasa_district,324,10/13/2014,0,0,7,1,0,0,0,0,8,,4,3,0,0,,,,,,,,,,,,,,,2
32420141020,3__mutasa_district,324,10/20/2014,0,0,4,2,0,0,0,0,6,,0,1,2,0,,,,,,,,,,,,,,,2
32420141027,3__mutasa_district,324,10/27/2014,0,0,4,1,0,0,0,0,5,,0,1,0,0,,,,,,,,,,,,,,,2
32420141103,3__mutasa_district,324,11/3/2014,0,0,5,1,0,0,0,0,6,,0,0,3,0,,,,,,,,,,,,,,,2
32420141110,3__mutasa_district,324,11/10/2014,0,1,8,2,0,0,0,0,11,,0,1,0,0,,,,,,,,,,,,,,,2
32420141117,3__mutasa_district,324,11/17/2014,0,1,3,2,0,0,0,0,6,,1,0,0,0,,,,,,,,,,,,,,,2
32420141124,3__mutasa_district,324,11/24/2014,0,0,6,1,0,0,0,0,7,,3,2,3,0,,,,,,,,,,,,,,,2
32420141201,3__mutasa_district,324,12/1/2014,0,0,12,0,0,0,0,0,12,,1,3,4,0,,,,,,,,,,,,,,,2
32420141208,3__mutasa_district,324,12/8/2014,0,0,0,0,0,0,0,0,0,,0,0,1,0,,,,,,,,,,,,,,,2
32420141215,3__mutasa_district,324,12/15/2014,0,0,2,1,0,0,0,0,3,,2,1,0,0,,,,,,,,,,,,,,,2
32420141222,3__mutasa_district,324,12/22/2014,0,0,2,3,0,0,0,0,5,,1,2,1,0,,,,,,,,,,,,,,,2
32420141229,3__mutasa_district,324,12/29/2014,0,0,7,2,0,0,0,0,9,,2,1,0,0,,,,,,,,,,,,,,,2
32420150105,3__mutasa_district,324,1/5/2015,0,0,3,2,0,0,0,0,5,,1,2,0,0,,,,,,,,,,,,,,,2
32420150112,3__mutasa_district,324,1/12/2015,0,0,2,3,0,0,0,0,,,0,1,0,0,,,,,,,,,,,,,,,2
32420150119,3__mutasa_district,324,1/19/2015,0,0,5,0,0,0,0,0,,,0,1,1,0,,,,,,,,,,,,,,,2
32420150126,3__mutasa_district,324,1/26/2015,0,0,8,3,0,0,0,0,,,2,0,0,0,,,,,,,,,,,,,,,2
32420150202,3__mutasa_district,324,2/2/2015,0,0,2,0,0,0,0,0,,,2,1,1,0,,,,,,,,,,,,,,,2
32420150209,3__mutasa_district,324,2/9/2015,0,0,6,2,0,0,0,0,,,2,1,0,1,,,,,,,,,,,,,,,2
32420150216,3__mutasa_district,324,2/16/2015,0,1,3,3,0,0,0,0,7,,1,0,2,0,,,,,,,,,,,,,,,2
32420150223,3__mutasa_district,324,2/23/2015,0,0,8,1,0,0,0,0,9,,2,1,0,0,,,,,,,,,,,,,,,2
32420150302,3__mutasa_district,324,3/2/2015,1,0,4,4,0,0,0,0,9,,5,2,1,0,,,,,,,,,,,,,,,2
32420150309,3__mutasa_district,324,3/9/2015,0,2,6,2,0,0,0,0,10,,3,2,1,0,,,,,,,,,,,,,,,2
32420150316,3__mutasa_district,324,3/16/2015,0,0,0,7,0,0,0,0,7,,3,3,1,0,,,,,,,,,,,,,,,2
32420150323,3__mutasa_district,324,3/23/2015,0,0,6,4,0,0,0,0,10,,1,4,0,0,,,,,,,,,,,,,,,2
32420150330,3__mutasa_district,324,3/30/2015,0,1,5,4,0,0,0,0,10,,1,1,2,0,,,,,,,,,,,,,,,2
32420150406,3__mutasa_district,324,4/6/2015,0,3,3,6,0,0,0,0,12,,2,2,0,0,,,,,,,,,,,,,,,2
32420150413,3__mutasa_district,324,4/13/2015,0,3,2,14,0,0,0,0,19,,4,1,0,0,,,,,,,,,,,,,,,2
32420150420,3__mutasa_district,324,4/20/2015,0,4,3,9,0,0,0,0,16,,4,1,0,1,,,,,,,,,,,,,,,2
32420150427,3__mutasa_district,324,4/27/2015,0,1,3,6,0,0,0,0,10,,1,1,0,1,,,,,,,,,,,,,,,2
32420150502,3__mutasa_district,324,5/2/2015,1,1,2,0,0,0,0,0,4,,2,0,1,0,,,,,,,,,,,,,,,2
32420150504,3__mutasa_district,324,5/4/2015,0,0,4,5,0,0,0,0,9,,1,2,0,0,,,,,,,,,,,,,,,2
